timestamp,city,temperature
2015-01-11T22:00:00.000Z,San Francisco,18.9970114942529
2015-01-11T22:30:00.000Z,San Francisco,18.8298850574713
2015-01-11T23:00:00.000Z,San Francisco,18.4112068965517
2015-01-11T23:30:00.000Z,San Francisco,18.1319444444444
2015-01-12T00:00:00.000Z,San Francisco,18.1833333333333
2015-01-12T00:30:00.000Z,San Francisco,18.2002107279693
2015-01-12T01:00:00.000Z,San Francisco,17.9279501915709
2015-01-12T01:30:00.000Z,San Francisco,17.8283716475096
2015-01-12T02:00:00.000Z,San Francisco,17.7721072796935
2015-01-12T02:30:00.000Z,San Francisco,17.6736781609195
2015-01-12T03:00:00.000Z,San Francisco,17.5930268199234
2015-01-12T03:30:00.000Z,San Francisco,17.3777969348659
2015-01-12T04:00:00.000Z,San Francisco,17.385
2015-01-12T04:30:00.000Z,San Francisco,17.2780076628353
2015-01-12T05:00:00.000Z,San Francisco,16.9220990695129
2015-01-12T05:30:00.000Z,San Francisco,16.9618965517241
2015-01-12T06:00:00.000Z,San Francisco,16.9616283524904
2015-01-12T06:30:00.000Z,San Francisco,16.6845019157088
2015-01-12T07:00:00.000Z,San Francisco,16.4487739463602
2015-01-12T07:30:00.000Z,San Francisco,16.3918199233716
2015-01-12T08:00:00.000Z,San Francisco,16.3825862068966
2015-01-12T08:30:00.000Z,San Francisco,16.2904980842912
2015-01-12T09:00:00.000Z,San Francisco,18.0917599641738
2015-01-12T09:30:00.000Z,San Francisco,22.4145689655172
2015-01-12T10:00:00.000Z,San Francisco,20.2564750957854
2015-01-12T10:30:00.000Z,San Francisco,16.2305363984674
2015-01-12T11:00:00.000Z,San Francisco,16.0695402298851
2015-01-12T11:30:00.000Z,San Francisco,16.0011685823755
2015-01-12T12:00:00.000Z,San Francisco,16.1614559386973
2015-01-12T12:30:00.000Z,San Francisco,15.9698659003831
2015-01-12T13:00:00.000Z,San Francisco,16.174214559387
2015-01-12T13:30:00.000Z,San Francisco,16.5126436781609
2015-01-12T14:00:00.000Z,San Francisco,16.3460344827586
2015-01-12T14:30:00.000Z,San Francisco,15.9258429118774
2015-01-12T15:00:00.000Z,San Francisco,16.3560727969349
2015-01-12T15:30:00.000Z,San Francisco,16.6636398467433
2015-01-12T16:00:00.000Z,San Francisco,16.3343295019157
2015-01-12T16:30:00.000Z,San Francisco,16.617816091954
2015-01-12T17:00:00.000Z,San Francisco,16.8270498084291
2015-01-12T17:30:00.000Z,San Francisco,16.8570689655172
2015-01-12T18:00:00.000Z,San Francisco,16.4818199233716
